Parameter Name,Schedule Names,Primary Schedule,Data Type,Type/Instance,Categories,Group,GUID,Description
FLS_LIFE_SFTY_SPARE_01_TXT,,,TEXT,Type,Generic Models,FLS_LIFE_SFTY,938cfdc8-a30d-49c8-9aed-7c7693dc18eb,Spare parameter 1 for FLS_LIFE_SFTY group
FLS_LIFE_SFTY_SPARE_02_TXT,,,TEXT,Type,Generic Models,FLS_LIFE_SFTY,072adaaa-d926-4050-ac0a-92b292d9e8d8,Spare parameter 2 for FLS_LIFE_SFTY group
FLS_PROT_CORROSION_PROT_LVL_NR,Fire Protection Schedule; Sprinkler Schedule,Fire Protection Schedule,NUMBER,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,cd8edcd1-b76e-5f87-8528-1f9522dfcd59,Fls Prot Corrosion Prot Lvl Nr [ISO 19650-1:2018]
FLS_PROT_FLS_ESCAPE_STAIR_TXT,Fire Protection Schedule; Stair Schedule,Fire Protection Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,a8435ffb-cfba-5718-a929-d12f6b3322df,Fls Prot Fls Escape Stair Txt [ISO 19650-1:2018]
FLS_PROT_FLS_RESISTANCE_RATING_MINUTES_MIN,Ceiling Schedule; Door Schedule; Fire Protection Schedule; Floor Schedule; Wall Schedule,Ceiling Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,d173e059-7b9e-54ca-83fc-2bef567411cb,Fls Prot Fls Resistance Rating Minutes Min [ISO 19650-1:2018]
FLS_PROT_SPRINKLER_HED_TYPE_TXT,Fire Protection Schedule; Fire Safety Schedule; Sprinkler Schedule,Fire Protection Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,2365d6a5-e39b-5b67-8e32-82d5cf7dd88e,Fls Prot Sprinkler Hed Type Txt [ISO 19650-1:2018]
FLS_SFTY_COVERAGE_AREA_SQ_M,Fire Detection; Fire Fighting Schedule; Fire Safety Schedule; Sprinkler Schedule,Fire Detection,AREA,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,60aa2cba-922e-544e-a8c6-3e7ac9d73029,Fls Sfty Coverage Area Sq M [ISO 19650-1:2018]
FLS_SFTY_DEV_ADDRESS_TXT,Fire Detection; Fire Safety Schedule,Fire Detection,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,524bd6a7-15d0-5c44-9b0b-8f7ea4968d1b,Fls Sfty Dev Address Txt [ISO 19650-1:2018]
FLS_SFTY_DEV_DETECTOR_SENSITIVITY_TXT,Fire Detection; Fire Safety Schedule,Fire Detection,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,746fafc7-c138-5211-8f37-cb013cf6b5af,Fls Sfty Dev Detector Sensitivity Txt [ISO 19650-1:2018]
FLS_SFTY_DEV_LOOP_TXT,Fire Detection; Fire Safety Schedule,Fire Detection,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,1b759149-ab32-5e4e-9734-09aca0bf6ec5,Fls Sfty Dev Loop Txt [ISO 19650-1:2018]
FLS_SFTY_DEV_TYPE_TXT,Fire Detection; Fire Safety Schedule,Fire Detection,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,c69d21f9-6d52-511a-aac3-f073392ed096,Fls Sfty Dev Type Txt [ISO 19650-1:2018]
FLS_SFTY_DEV_ZONE_TXT,Fire Detection; Fire Safety Schedule,Fire Detection,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,aa4c6e64-d779-53cf-928b-86b1eada6fea,Fls Sfty Dev Zone Txt [ISO 19650-1:2018]
FLS_SFTY_FLW_RATE_LPM_NR,Fire Fighting Schedule; Fire Safety Schedule; Sprinkler Schedule,Fire Fighting Schedule,NUMBER,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,d03b0afc-854c-518a-8d8e-bba3db2b2151,Fls Sfty Flw Rate Lpm Nr [ISO 19650-1:2018]
FLS_SFTY_K_FACTOR_NR,,,NUMBER,Type,,FLS_LIFE_SFTY,,Sprinkler K-factor discharge coefficient [ISO 19650-1:2018]
FLS_SFTY_SEC_EXIT_SIGNAGE_BOOL,Fire Safety Schedule; Room Schedule,Fire Safety Schedule,YESNO,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,f4267133-087d-57a1-8f3d-c36bf3df6670,Fls Sfty Sec Exit Signage Bool [ISO 19650-1:2018]
FLS_SFTY_TEMP_RATING_C,Fire Safety Schedule; Sprinkler Schedule,Fire Safety Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Conduits, Electrical Equipment, Electrical Fixtures, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Plumbing Equipment, Plumbing Fixtures, Specialty Equipment, Sprinklers",FLS_LIFE_SFTY,ad7202ff-5267-5378-8286-7fa949c6b9c0,Fls Sfty Temp Rating C [ISO 19650-1:2018]
FLT_CATEGORIES_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,2e8bcf4e-6c4e-4a2f-9574-fff2ed2f12e1,Categories included in filter [ISO 19650-1:2018]
FLT_CUT_PATTERN_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,5ed62329-35bb-4043-869a-0a6d50e91b41,Override cut pattern [ISO 19650-1:2018]
FLT_LINE_COLOR_B_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,49c62e30-2a0b-40e7-8a7e-e2d509a4614d,Override line color blue [ISO 19650-1:2018]
FLT_LINE_COLOR_G_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,bd79836c-16ed-4892-8cd3-785882f977ea,Override line color green [ISO 19650-1:2018]
FLT_LINE_COLOR_R_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,a03b2e8c-aee5-40a1-9eca-d519f96c8bf9,Override line color red [ISO 19650-1:2018]
FLT_LINE_WEIGHT_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,fdd1c371-8d83-406f-a06b-b8ceef510a0a,Override line weight [ISO 19650-1:2018]
FLT_NAME_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,f67d3af6-c2dd-420a-a6c5-fbc2a7ebfe94,Filter name [ISO 19650-1:2018]
FLT_RULES_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,681c249f-8e04-45b4-8409-b38f62e7a5de,Filter rule definitions [ISO 19650-1:2018]
FLT_STATUS_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,627607e2-7ea4-4410-9cc7-6d6d37a332ed,Filter status [ISO 19650-2:2018]
FLT_SURFACE_PATTERN_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,420a5a84-1677-4f22-8c19-cb63c5e0c36d,Override surface pattern [ISO 19650-1:2018]
FLT_TRANSPARENCY_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,63533f99-ac82-4f54-8e4c-720fad914924,Override transparency [ISO 19650-1:2018]
FLT_USED_IN_TEMPLATES_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,9249912f-be7c-471f-9b5f-d10d44f6cefc,Templates using this filter [ISO 19650-1:2018]
HVC_CAP_KW,Equipment Summary; Hvac Equipment; Mechanical Schedule,Equipment Summary,ELECTRICAL_POWER,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,9990d504-d0ac-5537-80cd-a4eb66746e51,Hvc Cap Kw [ISO 19650-1:2018]
HVC_CAP_TR,Hvac Equipment; Mechanical Schedule,Hvac Equipment,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,993c51e7-135c-56dc-8a81-7fc9aa045ea0,Hvc Cap Tr [ISO 19650-1:2018]
HVC_CONTROL_TYPE_TXT,Hvac Equipment; Mechanical Schedule,Hvac Equipment,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,34d15f62-cb02-5a6b-9cf1-825c6b98c08a,Hvc Control Type Txt [ISO 19650-1:2018]
HVC_DCT_EQUIVALENT_DIAMETER_IN,Duct Schedule,Duct Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,e28e8a3d-b7e2-5247-85c3-a6b72b1d4a40,Hvc Dct Equivalent Diameter In [ISO 19650-1:2018]
HVC_DCT_FLW_CFM,Air Terminal Schedule; Duct Schedule; Hvac Equipment; Terminal Schedule,Air Terminal Schedule,NUMBER,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,39e255ff-7a42-5d4f-954c-960347ab434e,Hvc Dct Flw Cfm [ISO 19650-1:2018]
HVC_DCT_MAT_TXT,Duct Schedule; Hvac Pipe Schedule,Duct Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,99bb5c8a-e4b4-5f20-ba1c-ae7738effeb0,Hvc Dct Mat Txt [ISO 19650-1:2018]
HVC_DCT_PROPERTY_TXT,Duct Schedule,Duct Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,ff2cf4ab-256d-5c2b-b593-cb658cc581f7,Hvc Dct Property Txt [ISO 19650-1:2018]
HVC_DCT_SOUNDLVL_DB,Air Terminal Schedule; Duct Schedule; Terminal Schedule,Air Terminal Schedule,NUMBER,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,29b9c2e5-ef3d-5330-91fd-c4f2cd8ec648,Hvc Dct Soundlvl Db [ISO 19650-1:2018]
HVC_DCT_TERMINAL_SZ_TXT,Air Terminal Schedule; Duct Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Generic Models",HVC_SYSTEMS,081b8c41-91a0-552e-912a-6bd5b3404fc8,Hvc Dct Terminal Sz Txt [ISO 19650-1:2018]
HVC_DCT_TERMINAL_TYPE_SD_RG_EG_VAV_TXT,Air Terminal Schedule; Duct Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Generic Models",HVC_SYSTEMS,6f7c7807-9c3e-5c4d-ba16-8a4f12d2f51b,Hvc Dct Terminal Type Sd Rg Eg Vav Txt [ISO 19650-1:2018]
HVC_DUCT_AREA_SQ_M,Duct Schedule,Duct Schedule,AREA,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,4ca049cb-8e14-5c8d-bc00-7b5a3c3e9dbb,Hvc Duct Area Sq M [ISO 19650-1:2018]
HVC_DUCT_CLASS_TXT,Duct Schedule,Duct Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,a767df19-9d03-51fd-a59b-81dc2037dd94,Hvc Duct Class Txt [ISO 19650-1:2018]
HVC_DUCT_FLOWRATE_M3H,Duct Schedule,Duct Schedule,VOLUME,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,4715ba3e-adf9-526d-b7d8-e8fa5d529097,Hvc Duct Flowrate M3h [ISO 19650-1:2018]
HVC_DUCT_LINING_TXT,Duct Schedule,Duct Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,971cd951-7bac-5a58-a887-ab87eecad874,Hvc Duct Lining Txt [ISO 19650-1:2018]
HVC_EFF_RATIO_NR,Hvac Equipment; Mechanical Schedule,Hvac Equipment,NUMBER,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,f9f3d362-50dc-5880-accb-dcf8fff886b1,Hvc Eff Ratio Nr [ISO 19650-1:2018]
HVC_PIPE_FLOWRATE_LPS,Hvac Pipe Schedule,Hvac Pipe Schedule,VOLUME,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,3a9eccc0-aa9a-5602-a509-9bc01ccc771d,Hvc Pipe Flowrate Lps [ISO 19650-1:2018]
HVC_PIPE_LENGTH_M,Hvac Pipe Schedule,Hvac Pipe Schedule,LENGTH,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,30b3a7c7-b758-5d72-addb-823d8452a63d,Hvc Pipe Length M [ISO 19650-1:2018]
HVC_PIPE_PRESSURE_KPA,Hvac Pipe Schedule,Hvac Pipe Schedule,NUMBER,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,0772a943-2ff5-5106-b7ac-ec8a48da7e9f,Hvc Pipe Pressure Kpa [ISO 19650-1:2018]
HVC_PWR_KW,Equipment Summary; Hvac Equipment; Mechanical Schedule,Equipment Summary,ELECTRICAL_POWER,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,7cdd6e98-8462-5ecf-9223-a830c5c4622b,Hvc Pwr Kw [ISO 19650-1:2018]
HVC_REFRIGERANT_TXT,Hvac Equipment; Mechanical Schedule,Hvac Equipment,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,e9b06b32-dead-5402-acbf-9daf33104f8d,Hvc Refrigerant Txt [ISO 19650-1:2018]
HVC_STAIR_BALUSTRADE_TYPE_TXT,,,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,576bda4d-9284-5ac7-bfe9-2a45a70780aa,Hvc Stair Balustrade Type Txt [ISO 19650-1:2018]
HVC_STAIR_HANDRAIL_MAT_TXT,,,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,acfcc9ad-ceb4-597e-866e-355b024dc498,Hvc Stair Handrail Mat Txt [ISO 19650-1:2018]
HVC_STAIR_MAT_TXT,,,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,d88646a4-3494-5e11-9844-0e20c3c23014,Hvc Stair Mat Txt [ISO 19650-1:2018]
HVC_STAIR_NOSING_TYPE_TXT,,,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,54f17432-1a55-583a-a92d-905ca54279a8,Hvc Stair Nosing Type Txt [ISO 19650-1:2018]
HVC_STAIR_TREAD_FINISH_TXT,,,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,138dc87d-fb13-50b6-a5cf-07c9b2478746,Hvc Stair Tread Finish Txt [ISO 19650-1:2018]
HVC_SYSTEMS_SPARE_01_TXT,,,TEXT,Type,"Mechanical Equipment, Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,62f66802-8bd6-4861-aad0-f23e5b1905d2,Spare parameter 1 for HVC_SYSTEMS group
HVC_SYSTEMS_SPARE_02_TXT,,,TEXT,Type,"Mechanical Equipment, Air Terminals, Ducts, Generic Models",HVC_SYSTEMS,c3974615-09ac-46ee-8c69-589df04a35c0,Spare parameter 2 for HVC_SYSTEMS group
HVC_TERMINAL_DAMPER_TXT,Air Terminal Schedule; Duct Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,05a44669-a8ec-5f2d-abca-5bf15bcbbe76,Hvc Terminal Damper Txt [ISO 19650-1:2018]
HVC_TERMINAL_FINISH_TXT,Air Terminal Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,5ba3a60c-0497-56c2-9f44-5f2e6f58320b,Hvc Terminal Finish Txt [ISO 19650-1:2018]
HVC_TERMINAL_MAT_TXT,Air Terminal Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,b4b20432-2a18-5392-809e-8768a0c45401,Hvc Terminal Mat Txt [ISO 19650-1:2018]
HVC_TERMINAL_PATTERN_TXT,Air Terminal Schedule; Terminal Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,c22dc02b-885d-51a6-a02b-10e8b225d871,Hvc Terminal Pattern Txt [ISO 19650-1:2018]
HVC_VEL_MPS,Air Terminal Schedule; Duct Schedule; Hvac Pipe Schedule,Air Terminal Schedule,TEXT,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,e7c4c2ab-a4f8-5c1d-bea0-933630bfae47,Hvc Vel Mps [ISO 19650-1:2018]
HVC_VLT_V,Hvac Equipment; Mechanical Schedule,Hvac Equipment,ELECTRICAL_POTENTIAL,Type,"Air Terminals, Ducts, Generic Models, Mechanical Equipment",HVC_SYSTEMS,06b47e63-5eae-54ca-91ad-ef47d8aa57be,Hvc Vlt V [ISO 19650-1:2018]
LS_NAME_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,96abafb9-537d-4e4f-843a-e616e92f77a6,Line style name [ISO 19650-1:2018]
LS_PATTERN_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,f272830a-0ecc-4e90-9128-063ea9b97e10,Line pattern name [ISO 19650-1:2018]
LS_STATUS_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,c416f32a-59da-493c-9a94-cc6cc238153f,Line style status [ISO 19650-2:2018]
LS_WEIGHT_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,5097c327-3074-4376-80de-4a755208f76a,Line weight number [ISO 19650-1:2018]
LTG_CKT_NR_TXT,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,d233837c-5748-57d3-904b-f68e72e4c1e5,Ltg Ckt Nr Txt [ISO 19650-1:2018]
LTG_CLR_RENDERING_INDEX_NR,Lighting Schedule,Lighting Schedule,NUMBER,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,43980f17-492a-5b6d-99cb-525e58f769cf,Ltg Clr Rendering Index Nr [ISO 19650-1:2018]
LTG_CLR_TEMP_K,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,daa25770-4068-52d4-a3d4-e8d04d6b1e3c,Ltg Clr Temp K [ISO 19650-1:2018]
LTG_CONTROLS_SPARE_01_TXT,,,TEXT,Type,"Electrical Equipment, Electrical Fixtures, Lighting Fixtures, Cable Trays, Conduits, Generic Models",LTG_CONTROLS,728f1fc5-6482-4d9d-a1c3-1d329189df14,Spare parameter 1 for LTG_CONTROLS group
LTG_CONTROLS_SPARE_02_TXT,,,TEXT,Type,"Electrical Equipment, Electrical Fixtures, Lighting Fixtures, Cable Trays, Conduits, Generic Models",LTG_CONTROLS,444ed381-01e5-4d94-a1e8-c5f22377a01e,Spare parameter 2 for LTG_CONTROLS group
LTG_CTRL_TYPE_TXT,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,245288de-29e4-5338-8b74-dae48da00e2c,Ltg Ctrl Type Txt [ISO 19650-1:2018]
LTG_EFFICACY_LM_W,Lighting Schedule,Lighting Schedule,VOLUME,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,5a9d7adf-59d4-5e32-805a-c9d46f0140ea,Ltg Efficacy Lm W [ISO 19650-1:2018]
LTG_EMRG_TYPE_TXT,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,9c1aacc1-141d-5fa3-815f-65e638b2e55a,Ltg Emrg Type Txt [ISO 19650-1:2018]
LTG_FIX_LMP_WATTAGE_W,Lighting Schedule,Lighting Schedule,VOLUME,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,811bfba5-d434-5070-9aee-6779c85a4c21,Ltg Fix Lmp Wattage W [ISO 19650-1:2018]
LTG_FIX_TYPE_CLASSIFICATION_TXT,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,47f4f210-92f6-5ce9-b386-ba8a907d0ab8,Ltg Fix Type Classification Txt [ISO 19650-1:2018]
LTG_MNT_TYPE_TXT,Lighting Schedule,Lighting Schedule,TEXT,Type,"Generic Models, Lighting Fixtures",LTG_CONTROLS,9358b203-900a-52c5-9e80-3a4d67dc5c51,Ltg Mnt Type Txt [ISO 19650-1:2018]
MAT_APPLICATION,,,TEXT,Instance,Materials,MAT_INFO,462a0ea4-dd70-5a0e-8f25-be818a47804a,Mat Application [ISO 19650-1:2018]
MAT_CATEGORY,,,TEXT,Instance,Materials,MAT_INFO,4cd946c9-17f7-5d6c-8593-07e1fe37d933,Mat Category [ISO 19650-1:2018]
MAT_CODE,,,TEXT,Instance,Materials,MAT_INFO,758ba3d0-ea41-51fc-8dbf-3bb444174385,Mat Code [ISO 19650-1:2018]
MAT_COST_UGX,,,CURRENCY,Instance,Materials,MAT_INFO,1ffd7a5b-353c-5634-bfe1-1a32c7ab44a1,Mat Cost Ugx [ISO 19650-1:2018]
MAT_COST_USD,,,CURRENCY,Instance,Materials,MAT_INFO,2dc13319-9225-58b5-9904-d9dc5455dcb0,Mat Cost Usd [ISO 19650-1:2018]
MAT_DISCIPLINE,,,TEXT,Instance,Materials,MAT_INFO,80a2b25a-3312-520c-911f-ad8c1d5f760b,Mat Discipline [ISO 19650-1:2018]
MAT_DURABILITY,,,TEXT,Instance,Materials,MAT_INFO,b40a8bae-2267-5cbd-863b-a237932e520e,Mat Durability [ISO 19650-1:2018]
MAT_ELEMENT_TYPE,,,TEXT,Instance,Materials,MAT_INFO,8e5bf87c-4cd4-575a-95cc-e2faf2beaf70,Mat Element Type [ISO 19650-1:2018]
MAT_FEATURES,,,TEXT,Instance,Materials,MAT_INFO,65fa7015-14b5-50c7-b339-9ea8d49645b5,Mat Features [ISO 19650-1:2018]
MAT_INFO_SPARE_01_TXT,,,TEXT,Instance,Materials,MAT_INFO,383204ee-214f-4ada-b487-5e396fc73fc6,Spare parameter 1 for MAT_INFO group
MAT_INFO_SPARE_02_TXT,,,TEXT,Instance,Materials,MAT_INFO,66ead487-2258-4c7b-9a9d-015d06c25cae,Spare parameter 2 for MAT_INFO group
MAT_ISO_19650_ID,,,TEXT,Instance,Materials,MAT_INFO,11ce94b5-249d-5ab1-8f8f-ac5f9dd0faa6,Mat Iso 19650 Id [ISO 19650-1:2018]
MAT_LAYER_1_FUNCTION,,,TEXT,Instance,Materials,MAT_INFO,0359c961-29ed-5f4b-b3e6-a7dc55c23665,Mat Layer 1 Function [ISO 19650-1:2018]
MAT_LAYER_1_MATERIAL,,,TEXT,Instance,Materials,MAT_INFO,1bd477a7-6cfe-579d-adb9-10528e512790,Mat Layer 1 Material [ISO 19650-1:2018]
MAT_LAYER_1_THICKNESS_MM,,,LENGTH,Instance,Materials,MAT_INFO,ac31c3c2-82f6-5cd9-a1e3-9489bc95a16b,Mat Layer 1 Thickness Mm [ISO 19650-1:2018]
MAT_LAYER_2_FUNCTION,,,TEXT,Instance,Materials,MAT_INFO,f7a1b5af-867c-5d16-bf51-3857e7cdbec6,Mat Layer 2 Function [ISO 19650-1:2018]
MAT_LAYER_2_MATERIAL,,,TEXT,Instance,Materials,MAT_INFO,14b7c2f3-4188-5644-ab61-7f446cf631e8,Mat Layer 2 Material [ISO 19650-1:2018]
MAT_LAYER_2_THICKNESS_MM,,,LENGTH,Instance,Materials,MAT_INFO,273ae5c0-1913-51c2-8415-5263b0c83606,Mat Layer 2 Thickness Mm [ISO 19650-1:2018]
MAT_LAYER_3_FUNCTION,,,TEXT,Instance,Materials,MAT_INFO,12dc3e9a-4e10-5d90-8238-f03a7e719ada,Mat Layer 3 Function [ISO 19650-1:2018]
MAT_LAYER_3_MATERIAL,,,TEXT,Instance,Materials,MAT_INFO,20281f20-2ca0-549c-8720-4426956630fc,Mat Layer 3 Material [ISO 19650-1:2018]
MAT_LAYER_3_THICKNESS_MM,,,LENGTH,Instance,Materials,MAT_INFO,0319ac70-dfa2-5e93-b765-aa9ea543bf0f,Mat Layer 3 Thickness Mm [ISO 19650-1:2018]
MAT_LAYER_4_FUNCTION,,,TEXT,Instance,Materials,MAT_INFO,3bc551ba-bd2b-5a28-8080-3d5d069ee07d,Mat Layer 4 Function [ISO 19650-1:2018]
MAT_LAYER_4_MATERIAL,,,TEXT,Instance,Materials,MAT_INFO,646ebf48-0f81-5596-bc9e-e404360ba703,Mat Layer 4 Material [ISO 19650-1:2018]
MAT_LAYER_4_THICKNESS_MM,,,LENGTH,Instance,Materials,MAT_INFO,d2f81f83-7867-51fb-9a06-a9e58f75f14a,Mat Layer 4 Thickness Mm [ISO 19650-1:2018]
MAT_LAYER_5_FUNCTION,,,TEXT,Instance,Materials,MAT_INFO,7b72e860-4a66-5cce-ac4a-2ea5e638ff8f,Mat Layer 5 Function [ISO 19650-1:2018]
MAT_LAYER_5_MATERIAL,,,TEXT,Instance,Materials,MAT_INFO,2f0dac90-cbfa-5c9f-a41c-2e9959c7c97a,Mat Layer 5 Material [ISO 19650-1:2018]
MAT_LAYER_5_THICKNESS_MM,,,LENGTH,Instance,Materials,MAT_INFO,70322b56-805e-5cc0-b939-0baea195fb6f,Mat Layer 5 Thickness Mm [ISO 19650-1:2018]
MAT_LAYER_COUNT,,,INTEGER,Instance,Materials,MAT_INFO,e181d31f-030c-5caf-8486-85070edf4eaf,Mat Layer Count [ISO 19650-1:2018]
MAT_LOCATION,,,TEXT,Instance,Materials,MAT_INFO,77673d78-89cd-5919-8d96-e0ed6d6519ed,Mat Location [ISO 19650-1:2018]
MAT_MANUFACTURER,,,TEXT,Instance,Materials,MAT_INFO,66307eed-372a-5804-9c95-6866cceb503a,Mat Manufacturer [ISO 19650-1:2018]
